,gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id,hgnc_id_exists,panther_id,tigrfam_id,wikigene_name,gene_description,pid_suffix
43306,ENSG00000070961,protein_coding,ATP2B1,ATP2B1,HGNC:814,True,PTHR24093:SF245,TIGR01517,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814],SF245
43307,ENSG00000070961,protein_coding,ATP2B1,ATP2B1,HGNC:814,True,PTHR24093,TIGR01494,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814],PTHR24093
43308,ENSG00000070961,protein_coding,ATP2B1,ATP2B1,HGNC:814,True,PTHR24093:SF245,TIGR01494,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814],SF245
43341,ENSG00000132507,protein_coding,EIF5A,EIF5A,HGNC:3300,True,PTHR11673:SF25,TIGR00037,EIF5A,eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300],SF25
43342,ENSG00000132507,protein_coding,EIF5A,EIF5A,HGNC:3300,True,PTHR11673,TIGR00037,EIF5A,eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300],PTHR11673
43344,ENSG00000283189,protein_coding,,,,False,PTHR43757,TIGR00528,,novel protein,PTHR43757
43345,ENSG00000283189,protein_coding,,,,False,PTHR43757:SF2,TIGR00528,,novel protein,SF2
43359,ENSG00000145020,protein_coding,AMT,AMT,HGNC:473,True,PTHR43757:SF2,TIGR00528,AMT,aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473],SF2
43360,ENSG00000145020,protein_coding,AMT,AMT,HGNC:473,True,PTHR43757,TIGR00528,AMT,aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473],PTHR43757
43470,ENSG00000183044,protein_coding,ABAT,ABAT,HGNC:23,True,PTHR43206:SF1,TIGR00699,ABAT,4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23],SF1
43471,ENSG00000183044,protein_coding,ABAT,ABAT,HGNC:23,True,PTHR43206,TIGR00699,ABAT,4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23],PTHR43206
43482,ENSG00000167792,protein_coding,NDUFV1,NDUFV1,HGNC:7716,True,PTHR11780,TIGR01959,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716],PTHR11780
43505,ENSG00000164414,protein_coding,SLC35A1,SLC35A1,HGNC:11021,True,PTHR10231:SF66,TIGR00803,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021],SF66
43506,ENSG00000164414,protein_coding,SLC35A1,SLC35A1,HGNC:11021,True,PTHR10231,TIGR00803,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021],PTHR10231
43510,ENSG00000146282,protein_coding,RARS2,RARS2,HGNC:21406,True,PTHR11956:SF5,TIGR00456,RARS2,"arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]",SF5
43511,ENSG00000146282,protein_coding,RARS2,RARS2,HGNC:21406,True,PTHR11956,TIGR00456,RARS2,"arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]",PTHR11956
43553,ENSG00000197901,protein_coding,SLC22A6,SLC22A6,HGNC:10970,True,PTHR24064,TIGR00898,SLC22A6,solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970],PTHR24064
43554,ENSG00000197901,protein_coding,SLC22A6,SLC22A6,HGNC:10970,True,PTHR24064:SF294,TIGR00898,SLC22A6,solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970],SF294
43581,ENSG00000149452,protein_coding,SLC22A8,SLC22A8,HGNC:10972,True,PTHR24064:SF439,TIGR00898,SLC22A8,solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972],SF439
43582,ENSG00000149452,protein_coding,SLC22A8,SLC22A8,HGNC:10972,True,PTHR24064,TIGR00898,SLC22A8,solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972],PTHR24064
43655,ENSG00000099624,protein_coding,ATP5F1D,ATP5F1D,HGNC:837,True,PTHR13822:SF7,TIGR01216,ATP5F1D,ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837],SF7
43656,ENSG00000099624,protein_coding,ATP5F1D,ATP5F1D,HGNC:837,True,PTHR13822,TIGR01216,ATP5F1D,ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837],PTHR13822
43689,ENSG00000155660,protein_coding,PDIA4,PDIA4,HGNC:30167,True,PTHR18929:SF210,TIGR01126,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167],SF210
43690,ENSG00000155660,protein_coding,PDIA4,PDIA4,HGNC:30167,True,PTHR18929,TIGR01126,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167],PTHR18929
43691,ENSG00000155660,protein_coding,PDIA4,PDIA4,HGNC:30167,True,PTHR18929:SF210,TIGR01130,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167],SF210
43692,ENSG00000155660,protein_coding,PDIA4,PDIA4,HGNC:30167,True,PTHR18929,TIGR01130,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167],PTHR18929
43695,ENSG00000155850,protein_coding,SLC26A2,SLC26A2,HGNC:10994,True,PTHR11814,TIGR00815,SLC26A2,solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994],PTHR11814
43696,ENSG00000155850,protein_coding,SLC26A2,SLC26A2,HGNC:10994,True,PTHR11814:SF16,TIGR00815,SLC26A2,solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994],SF16
43706,ENSG00000197375,protein_coding,SLC22A5,SLC22A5,HGNC:10969,True,PTHR24064:SF283,TIGR00898,SLC22A5,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969],SF283
43707,ENSG00000197375,protein_coding,SLC22A5,SLC22A5,HGNC:10969,True,PTHR24064,TIGR00898,SLC22A5,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969],PTHR24064
43715,ENSG00000055118,protein_coding,KCNH2,KCNH2,HGNC:6251,True,PTHR10217,TIGR00229,KCNH2,potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251],PTHR10217
43716,ENSG00000055118,protein_coding,KCNH2,KCNH2,HGNC:6251,True,PTHR10217:SF506,TIGR00229,KCNH2,potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251],SF506
43912,ENSG00000108469,protein_coding,RECQL5,RECQL5,HGNC:9950,True,PTHR13710,TIGR00614,RECQL5,RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950],PTHR13710
43913,ENSG00000108469,protein_coding,RECQL5,RECQL5,HGNC:9950,True,PTHR13710:SF124,TIGR00614,RECQL5,RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950],SF124
43932,ENSG00000177575,protein_coding,CD163,CD163,HGNC:1631,True,PTHR19331,TIGR01167,CD163,CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631],PTHR19331
43933,ENSG00000177575,protein_coding,CD163,CD163,HGNC:1631,True,PTHR19331:SF441,TIGR01167,CD163,CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631],SF441
43940,ENSG00000198650,protein_coding,TAT,TAT,HGNC:11573,True,PTHR45744,TIGR01265,,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],PTHR45744
43941,ENSG00000198650,protein_coding,TAT,TAT,HGNC:11573,True,PTHR45744:SF2,TIGR01265,,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],SF2
43942,ENSG00000198650,protein_coding,TAT,TAT,HGNC:11573,True,PTHR45744,TIGR01264,,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],PTHR45744
43943,ENSG00000198650,protein_coding,TAT,TAT,HGNC:11573,True,PTHR45744:SF2,TIGR01264,,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],SF2
44155,ENSG00000037241,protein_coding,RPL26L1,RPL26L1,HGNC:17050,True,PTHR11143,TIGR01080,RPL26L1,ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050],PTHR11143
44156,ENSG00000037241,protein_coding,RPL26L1,RPL26L1,HGNC:17050,True,PTHR11143:SF10,TIGR01080,RPL26L1,ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050],SF10
44235,ENSG00000175595,protein_coding,ERCC4,ERCC4,HGNC:3436,True,PTHR10150,TIGR00596,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]",PTHR10150
44250,ENSG00000091262,protein_coding,ABCC6,ABCC6,HGNC:57,True,PTHR24223:SF339,TIGR00957,ABCC6,ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57],SF339
44251,ENSG00000091262,protein_coding,ABCC6,ABCC6,HGNC:57,True,PTHR24223,TIGR00957,ABCC6,ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57],PTHR24223
44300,ENSG00000109917,protein_coding,ZPR1,ZPR1,HGNC:13051,True,PTHR10876,TIGR00310,ZPR1,ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051],PTHR10876
44301,ENSG00000109917,protein_coding,ZPR1,ZPR1,HGNC:13051,True,PTHR10876:SF3,TIGR00310,ZPR1,ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051],SF3
44396,ENSG00000172456,protein_coding,FGGY,FGGY,HGNC:25610,True,PTHR10196:SF87,TIGR01315,FGGY,FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610],SF87
44397,ENSG00000172456,protein_coding,FGGY,FGGY,HGNC:25610,True,PTHR10196,TIGR01315,FGGY,FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610],PTHR10196
44403,ENSG00000179674,protein_coding,ARL14,ARL14,HGNC:22974,True,PTHR11711,TIGR00231,ARL14,ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974],PTHR11711
44404,ENSG00000179674,protein_coding,ARL14,ARL14,HGNC:22974,True,PTHR11711:SF29,TIGR00231,ARL14,ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974],SF29
44412,ENSG00000164347,protein_coding,GFM2,GFM2,HGNC:29682,True,PTHR43261:SF1,TIGR00231,GFM2,GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682],SF1
44413,ENSG00000164347,protein_coding,GFM2,GFM2,HGNC:29682,True,PTHR43261,TIGR00231,GFM2,GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682],PTHR43261
44441,ENSG00000145293,protein_coding,ENOPH1,ENOPH1,HGNC:24599,True,PTHR20371,TIGR01549,ENOPH1,enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599],PTHR20371
44442,ENSG00000145293,protein_coding,ENOPH1,ENOPH1,HGNC:24599,True,PTHR20371:SF3,TIGR01549,ENOPH1,enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599],SF3
44443,ENSG00000145293,protein_coding,ENOPH1,ENOPH1,HGNC:24599,True,PTHR20371,TIGR01691,ENOPH1,enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599],PTHR20371
44444,ENSG00000145293,protein_coding,ENOPH1,ENOPH1,HGNC:24599,True,PTHR20371:SF3,TIGR01691,ENOPH1,enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599],SF3
44469,ENSG00000114786,protein_coding,ABHD14A-ACY1,ABHD14A-ACY1,HGNC:38856,True,PTHR45892,TIGR01880,ABHD14A-ACY1,ABHD14A-ACY1 readthrough [Source:HGNC Symbol;Acc:HGNC:38856],PTHR45892
44470,ENSG00000114786,protein_coding,ABHD14A-ACY1,ABHD14A-ACY1,HGNC:38856,True,PTHR45892:SF1,TIGR01880,ABHD14A-ACY1,ABHD14A-ACY1 readthrough [Source:HGNC Symbol;Acc:HGNC:38856],SF1
44553,ENSG00000243989,protein_coding,ACY1,ACY1,HGNC:177,True,PTHR45892,TIGR01880,ACY1,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177],PTHR45892
44554,ENSG00000243989,protein_coding,ACY1,ACY1,HGNC:177,True,PTHR45892:SF1,TIGR01880,ACY1,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177],SF1
44610,ENSG00000177192,protein_coding,PUS1,PUS1,HGNC:15508,True,PTHR11142:SF4,TIGR00071,PUS1,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508],SF4
44611,ENSG00000177192,protein_coding,PUS1,PUS1,HGNC:15508,True,PTHR11142,TIGR00071,PUS1,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508],PTHR11142
44627,ENSG00000140650,protein_coding,PMM2,PMM2,HGNC:9115,True,PTHR10466,TIGR01484,,phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115],PTHR10466
44628,ENSG00000140650,protein_coding,PMM2,PMM2,HGNC:9115,True,PTHR10466:SF2,TIGR01484,,phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115],SF2
44652,ENSG00000187848,protein_coding,P2RX2,P2RX2,HGNC:15459,True,PTHR10125:SF4,TIGR00863,P2RX2,purinergic receptor P2X 2 [Source:HGNC Symbol;Acc:HGNC:15459],SF4
44653,ENSG00000187848,protein_coding,P2RX2,P2RX2,HGNC:15459,True,PTHR10125,TIGR00863,P2RX2,purinergic receptor P2X 2 [Source:HGNC Symbol;Acc:HGNC:15459],PTHR10125
44736,ENSG00000023330,protein_coding,ALAS1,ALAS1,HGNC:396,True,PTHR13693:SF50,TIGR01821,ALAS1,5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396],SF50
44737,ENSG00000023330,protein_coding,ALAS1,ALAS1,HGNC:396,True,PTHR13693,TIGR01821,ALAS1,5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396],PTHR13693
44748,ENSG00000172890,protein_coding,NADSYN1,NADSYN1,HGNC:29832,True,PTHR23090,TIGR00552,NADSYN1,NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832],PTHR23090
44749,ENSG00000172890,protein_coding,NADSYN1,NADSYN1,HGNC:29832,True,PTHR23090:SF9,TIGR00552,NADSYN1,NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832],SF9
44996,ENSG00000114923,protein_coding,SLC4A3,SLC4A3,HGNC:11029,True,PTHR11453,TIGR00834,SLC4A3,solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029],PTHR11453
44997,ENSG00000114923,protein_coding,SLC4A3,SLC4A3,HGNC:11029,True,PTHR11453:SF15,TIGR00834,SLC4A3,solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029],SF15
45103,ENSG00000143878,protein_coding,RHOB,RHOB,HGNC:668,True,PTHR24072:SF0,TIGR00231,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668],SF0
45104,ENSG00000143878,protein_coding,RHOB,RHOB,HGNC:668,True,PTHR24072,TIGR00231,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668],PTHR24072
45122,ENSG00000138430,protein_coding,OLA1,OLA1,HGNC:28833,True,PTHR23305,TIGR00092,OLA1,Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833],PTHR23305
45123,ENSG00000138430,protein_coding,OLA1,OLA1,HGNC:28833,True,PTHR23305:SF11,TIGR00092,OLA1,Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833],SF11
45180,ENSG00000172053,protein_coding,QARS1,QARS1,HGNC:9751,True,PTHR43097:SF2,TIGR00440,QARS1,glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751],SF2
45181,ENSG00000172053,protein_coding,QARS1,QARS1,HGNC:9751,True,PTHR43097,TIGR00440,QARS1,glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751],PTHR43097
45183,ENSG00000139372,protein_coding,TDG,TDG,HGNC:11700,True,PTHR12159:SF11,TIGR00584,TDG,thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700],SF11
45184,ENSG00000139372,protein_coding,TDG,TDG,HGNC:11700,True,PTHR12159,TIGR00584,TDG,thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700],PTHR12159
45227,ENSG00000188906,protein_coding,LRRK2,LRRK2,HGNC:18618,True,PTHR45752:SF7,TIGR00231,LRRK2,leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618],SF7
45228,ENSG00000188906,protein_coding,LRRK2,LRRK2,HGNC:18618,True,PTHR45752,TIGR00231,LRRK2,leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618],PTHR45752
45229,ENSG00000102967,protein_coding,DHODH,DHODH,HGNC:2867,True,PTHR48109,TIGR01036,DHODH,dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867],PTHR48109
45230,ENSG00000102967,protein_coding,DHODH,DHODH,HGNC:2867,True,PTHR48109:SF4,TIGR01036,DHODH,dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867],SF4
45320,ENSG00000143224,protein_coding,PPOX,PPOX,HGNC:9280,True,PTHR42923,TIGR00562,PPOX,protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280],PTHR42923
45321,ENSG00000143224,protein_coding,PPOX,PPOX,HGNC:9280,True,PTHR42923:SF3,TIGR00562,PPOX,protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280],SF3
45334,ENSG00000166592,protein_coding,RRAD,RRAD,HGNC:10446,True,PTHR45775,TIGR00231,RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]",PTHR45775
45335,ENSG00000166592,protein_coding,RRAD,RRAD,HGNC:10446,True,PTHR45775:SF3,TIGR00231,RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]",SF3
45405,ENSG00000173868,protein_coding,PHOSPHO1,PHOSPHO1,HGNC:16815,True,PTHR20889:SF2,TIGR01489,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815],SF2
45406,ENSG00000173868,protein_coding,PHOSPHO1,PHOSPHO1,HGNC:16815,True,PTHR20889,TIGR01489,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815],PTHR20889
45407,ENSG00000173868,protein_coding,PHOSPHO1,PHOSPHO1,HGNC:16815,True,PTHR20889:SF2,TIGR01488,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815],SF2
45408,ENSG00000173868,protein_coding,PHOSPHO1,PHOSPHO1,HGNC:16815,True,PTHR20889,TIGR01488,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815],PTHR20889
45475,ENSG00000154025,protein_coding,SLC5A10,SLC5A10,HGNC:23155,True,PTHR11819:SF128,TIGR00813,SLC5A10,solute carrier family 5 member 10 [Source:HGNC Symbol;Acc:HGNC:23155],SF128
45476,ENSG00000154025,protein_coding,SLC5A10,SLC5A10,HGNC:23155,True,PTHR11819,TIGR00813,SLC5A10,solute carrier family 5 member 10 [Source:HGNC Symbol;Acc:HGNC:23155],PTHR11819
45514,ENSG00000178035,protein_coding,IMPDH2,IMPDH2,HGNC:6053,True,PTHR11911:SF129,TIGR01302,IMPDH2,inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053],SF129
45515,ENSG00000178035,protein_coding,IMPDH2,IMPDH2,HGNC:6053,True,PTHR11911,TIGR01302,IMPDH2,inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053],PTHR11911
45569,ENSG00000138435,protein_coding,CHRNA1,CHRNA1,HGNC:1955,True,PTHR18945:SF74,TIGR00860,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955],SF74
45570,ENSG00000138435,protein_coding,CHRNA1,CHRNA1,HGNC:1955,True,PTHR18945,TIGR00860,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955],PTHR18945
45587,ENSG00000162980,protein_coding,ARL5A,ARL5A,HGNC:696,True,PTHR11711,TIGR00231,ARL5A,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696],PTHR11711
45588,ENSG00000162980,protein_coding,ARL5A,ARL5A,HGNC:696,True,PTHR11711:SF147,TIGR00231,ARL5A,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696],SF147
45743,ENSG00000111237,protein_coding,VPS29,VPS29,HGNC:14340,True,PTHR11124:SF12,TIGR00040,VPS29,VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340],SF12
45744,ENSG00000111237,protein_coding,VPS29,VPS29,HGNC:14340,True,PTHR11124,TIGR00040,VPS29,VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340],PTHR11124
45758,ENSG00000146701,protein_coding,MDH2,MDH2,HGNC:6971,True,PTHR11540,TIGR01772,MDH2,malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971],PTHR11540
45759,ENSG00000146701,protein_coding,MDH2,MDH2,HGNC:6971,True,PTHR11540:SF16,TIGR01772,MDH2,malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971],SF16
45770,ENSG00000255587,protein_coding,RAB44,RAB44,HGNC:21068,True,PTHR22621:SF16,TIGR00231,RAB44,"RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21068]",SF16
45771,ENSG00000255587,protein_coding,RAB44,RAB44,HGNC:21068,True,PTHR22621,TIGR00231,RAB44,"RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21068]",PTHR22621
45789,ENSG00000154917,protein_coding,RAB6B,RAB6B,HGNC:14902,True,PTHR24073:SF343,TIGR00231,RAB6B,"RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]",SF343
45790,ENSG00000154917,protein_coding,RAB6B,RAB6B,HGNC:14902,True,PTHR24073,TIGR00231,RAB6B,"RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]",PTHR24073
46017,ENSG00000145934,protein_coding,TENM2,TENM2,HGNC:29943,True,PTHR11219:SF8,TIGR03696,TENM2,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],SF8
46018,ENSG00000145934,protein_coding,TENM2,TENM2,HGNC:29943,True,PTHR11219,TIGR03696,TENM2,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],PTHR11219
46019,ENSG00000145934,protein_coding,TENM2,TENM2,HGNC:29943,True,PTHR11219:SF8,TIGR01643,TENM2,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],SF8
46020,ENSG00000145934,protein_coding,TENM2,TENM2,HGNC:29943,True,PTHR11219,TIGR01643,TENM2,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],PTHR11219
46041,ENSG00000196365,protein_coding,LONP1,LONP1,HGNC:9479,True,PTHR43718:SF2,TIGR00763,LONP1,"lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]",SF2
46042,ENSG00000196365,protein_coding,LONP1,LONP1,HGNC:9479,True,PTHR43718,TIGR00763,LONP1,"lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]",PTHR43718
46101,ENSG00000142937,protein_coding,RPS8,RPS8,HGNC:10441,True,PTHR10394:SF12,TIGR00307,,ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441],SF12
46102,ENSG00000142937,protein_coding,RPS8,RPS8,HGNC:10441,True,PTHR10394,TIGR00307,,ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441],PTHR10394
46138,ENSG00000117425,protein_coding,PTCH2,PTCH2,HGNC:9586,True,PTHR46022:SF3,TIGR00918,,patched 2 [Source:HGNC Symbol;Acc:HGNC:9586],SF3
46139,ENSG00000117425,protein_coding,PTCH2,PTCH2,HGNC:9586,True,PTHR46022,TIGR00918,,patched 2 [Source:HGNC Symbol;Acc:HGNC:9586],PTHR46022
46143,ENSG00000109113,protein_coding,RAB34,RAB34,HGNC:16519,True,PTHR47977:SF8,TIGR00231,RAB34,"RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]",SF8
46144,ENSG00000109113,protein_coding,RAB34,RAB34,HGNC:16519,True,PTHR47977,TIGR00231,RAB34,"RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]",PTHR47977
46156,ENSG00000111540,protein_coding,RAB5B,RAB5B,HGNC:9784,True,PTHR24073,TIGR00231,RAB5B,"RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]",PTHR24073
46157,ENSG00000111540,protein_coding,RAB5B,RAB5B,HGNC:9784,True,PTHR24073:SF555,TIGR00231,RAB5B,"RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]",SF555
46177,ENSG00000126088,protein_coding,UROD,UROD,HGNC:12591,True,PTHR21091:SF169,TIGR01464,UROD,uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591],SF169
46178,ENSG00000126088,protein_coding,UROD,UROD,HGNC:12591,True,PTHR21091,TIGR01464,UROD,uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591],PTHR21091
46189,ENSG00000213719,protein_coding,CLIC1,CLIC1,HGNC:2062,True,PTHR43920,TIGR00862,CLIC1,chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062],PTHR43920
46190,ENSG00000213719,protein_coding,CLIC1,CLIC1,HGNC:2062,True,PTHR43920:SF2,TIGR00862,CLIC1,chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062],SF2
46193,ENSG00000167658,protein_coding,EEF2,EEF2,HGNC:3214,True,PTHR42908:SF27,TIGR00231,EEF2,eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214],SF27
46194,ENSG00000167658,protein_coding,EEF2,EEF2,HGNC:3214,True,PTHR42908,TIGR00231,EEF2,eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214],PTHR42908
46237,ENSG00000170515,protein_coding,PA2G4,PA2G4,HGNC:8550,True,PTHR10804:SF132,TIGR00495,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550],SF132
46238,ENSG00000170515,protein_coding,PA2G4,PA2G4,HGNC:8550,True,PTHR10804,TIGR00495,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550],PTHR10804
